design,seed,n,d,phi,dispersion,fit_end,val_end,test_end,ar_model,method,generating_coordinate,q_total,q_cov,n_active_mean,n_active_diag,n_active_offdiag,reference_condition,mean_dispersion,spectral_shell_low,spectral_shell_high,generator_transport_clip_rate,generator_shell_clip_rate,ridge,val_w2_mean,test_w2_mean,test_w2_median,test_w2_q90,test_mean_component,test_cov_component,n_test_pairs,min_pred_eig,w2_ratio_to_persistence,cov_ratio_to_persistence,mean_ratio_to_persistence
Baseline,16,320,8,0.7,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.41841929499917385,0.4213682548747054,,,0.0015280091630467077,0.4198402457116587,112,0.05378316457234032,1.0,1.0,1.0
Baseline,16,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.42739574473590786,0.3967821810246571,0.3861972885431224,0.5963232652354116,0.003370012494925826,0.39341216852973127,112,0.21578083578751853,0.9416518127181673,0.9370520633696515,2.2054923337019363
Baseline,16,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.44683421870261075,0.41490536862041927,0.40758593548110245,0.6118980395536492,0.0033572323005915043,0.41154813631982773,112,0.1772155120790556,0.9846621424857743,0.9802493699055096,2.197128382330834
Baseline,16,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.44281017898291875,0.40292193240419455,0.3949130626576407,0.5777918195389983,0.0033263687997511157,0.3995955636044434,112,0.15824190517720108,0.9562227997550601,0.9517800346346047,2.1769298772519443
Baseline,16,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.001,0.41813521365728507,0.38501648214563844,0.3736113939073913,0.5728419637398682,0.002401068603963938,0.38261541354167455,112,0.17700132155034487,0.9137292088131408,0.9113357222176606,1.571370553286756
Baseline,17,320,8,0.7,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.009375,,0.4006311946148381,0.35603524867016745,,,0.0015550818578313017,0.3544801668123362,112,0.06101295316950698,1.0,1.0,1.0
Baseline,17,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.009375,0.01,0.38318718595617984,0.3405939050909462,0.3293696869681333,0.5325141238056749,0.002462911731931515,0.33813099335901475,112,0.19973709079218077,0.9566297336095333,0.9538784536231141,1.583782692549871
Baseline,17,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.009375,0.01,0.41263627651414203,0.35442822611435126,0.33314254235329527,0.5634580674767314,0.002386381165953639,0.35204184494839763,112,0.1935927061204981,0.9954863386088355,0.9931214152660072,1.5345694851598728
Baseline,17,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.009375,0.01,0.39205480468015697,0.34308792697667234,0.32259134318468574,0.5350466583802198,0.002469947492139602,0.3406179794845327,112,0.15906992411743026,0.9636347194783246,0.9608943218108386,1.5883070590149904
Baseline,17,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.009375,0.001,0.3776887079576973,0.3290509384404135,0.30902245712944165,0.5058776654643719,0.0019488117982885932,0.3271021266421249,112,0.17122290153088895,0.9242088800742526,0.9227656643913018,1.25318920574791
Baseline,18,320,8,0.7,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,,0.3777337573271487,0.38374486527126617,,,0.0015161502335009366,0.3822287150377653,112,0.05738975333057183,1.0,1.0,1.0
Baseline,18,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.3770199323349856,0.3877925839672729,0.3692861722036339,0.6305782114402173,0.0024799441177154997,0.3853126398495573,112,0.12273231051773913,1.010547942297926,1.0080682708819702,1.6356849492342658
Baseline,18,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.4095061068034672,0.4033121185738393,0.37153368772664463,0.6405714911824097,0.0025511549612278585,0.40076096361261143,112,0.18912056222196988,1.0509902674234903,1.048484710451477,1.6826531466720132
Baseline,18,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.384436955053185,0.37989743445166485,0.34085933415216724,0.6170445737294404,0.002587566986121605,0.37730986746554324,112,0.1443500805563854,0.9899739874906688,0.9871311406529568,1.706669252786819
Baseline,18,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.001,0.368107432433837,0.3675946170326962,0.3293261099979068,0.587417762798813,0.0019799006431673134,0.3656147163895289,112,0.1556585553479496,0.9579140994442923,0.9565338814311874,1.3058736525044305
Baseline,19,320,8,0.7,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.00625,,0.3898875647104306,0.3626877119115111,,,0.0015024893411263187,0.3611852225703847,112,0.056052185581618535,1.0,1.0,1.0
Baseline,19,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.00625,0.01,0.3961419200870354,0.37326340474787145,0.3618150872044168,0.544232635036184,0.0028982695355521085,0.37036513521231934,112,0.18406574836604145,1.0291592256617192,1.025416080360668,1.9289784334705922
Baseline,19,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.00625,0.01,0.4180205806274375,0.39138770248085003,0.3637757340848168,0.6196453326654184,0.002865357689357546,0.38852234479149245,112,0.15019236480338782,1.0791314114781512,1.0756872665680017,1.90707355515053
Baseline,19,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.00625,0.01,0.4019122854308689,0.3653616952929462,0.35007707975685637,0.5413146280290417,0.0028700673996454556,0.3624916278933007,112,0.1636918243726275,1.0073726881105018,1.0036169954950507,1.9102081599420548
Baseline,19,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.00625,0.001,0.38442642532020377,0.3540565668343979,0.33744063768526233,0.5134248422155564,0.0022192015804088955,0.35183736525398895,112,0.18890006899572817,0.9762022676985014,0.9741189375083746,1.4770165216249083
Baseline,20,320,8,0.7,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.4298703738830344,0.3911533654513796,,,0.0015454519577633337,0.3896079134936162,112,0.09416574154524698,1.0,1.0,1.0
Baseline,20,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.41395686277220056,0.4244396184341265,0.37774687032141,0.6699340655704995,0.0032326404153717203,0.4212069780187548,112,0.16132445200657838,1.0850977031587994,1.0811047810651218,2.0917120064024393
Baseline,20,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.43557437322766146,0.4482849329664907,0.394819806362266,0.7432806973034468,0.0032669484529596095,0.44501798451353103,112,0.17960170289543262,1.1460592508239906,1.142220086145203,2.1139113620120056
Baseline,20,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.4230795784206195,0.42706039441996385,0.38263206591450827,0.6698769322977055,0.0031259234157757,0.4239344710041882,112,0.1680029757522296,1.091797826990824,1.0881053908858411,2.022659714572891
Baseline,20,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.001,0.40715276553174706,0.41730507543444173,0.3719984012935882,0.6790981765840197,0.002169927107674858,0.41513514832676685,112,0.17696812043213533,1.0668579444609503,1.0655203191440539,1.4040728323999798
Baseline,21,320,8,0.7,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.35967545872517925,0.3559193399842711,,,0.00167762312385754,0.3542417168604136,112,0.0679733017482865,1.0,1.0,1.0
Baseline,21,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.4090880269205861,0.3489854936016651,0.34887621396946483,0.5053039581346503,0.0046140254927856455,0.34437146810887936,112,0.1615234700699489,0.9805184894338351,0.9721369667045072,2.750334939456556
Baseline,21,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.4439825088996223,0.3636156024496686,0.33533693510572166,0.5267903238372167,0.004397710250686341,0.3592178921989823,112,0.17720768517482363,1.0216236141192485,1.014047400692024,2.621393439412191
Baseline,21,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.4214590380478275,0.3478581499329026,0.3283110942632993,0.49952631305409656,0.004531541310528262,0.34332660862237435,112,0.14531713253605139,0.9773510760844725,0.9691874002452956,2.7011676496854666
Baseline,21,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.001,0.40380351048795454,0.331730439240921,0.31481453818182314,0.4824976862887647,0.0030609413172331466,0.3286694979236879,112,0.16667602599394188,0.9320382512947482,0.9278113849397295,1.8245702945455318
Baseline,22,320,8,0.7,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0125,,0.38874987843762343,0.3487859485762268,,,0.0016334395221663594,0.3471525090540605,112,0.04999999999999886,1.0,1.0,1.0
Baseline,22,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0125,0.01,0.4316020966819156,0.35417731991885454,0.31709716476162336,0.591508809678716,0.003065461400212243,0.3511118585186423,112,0.02555327128360478,1.0154575359604816,1.0114052163280354,1.876691091780769
Baseline,22,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0125,0.01,0.448236675785877,0.3694962221872221,0.32922653823459636,0.6202517035698606,0.0029533283063971336,0.3665428938808249,112,0.22102534136611462,1.059378176487718,1.0558555226335549,1.808042640281082
Baseline,22,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0125,0.01,0.4353774370765845,0.34772829115758713,0.3136921042624964,0.5710828741085938,0.003074385377078432,0.34465390578050875,112,0.1407946524945406,0.9969676031303523,0.9928025775174143,1.8821543958976878
Baseline,22,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0125,0.001,0.4205606683261589,0.33018730432548205,0.30444109993374113,0.5373113714666601,0.0023323982236871537,0.3278549061017949,112,0.18485445733104328,0.9466760506646957,0.9444117428249368,1.4279060791879188
Baseline,23,320,8,0.7,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.34968058385598666,0.3840533899260991,,,0.0015644396774155984,0.38248895024868357,112,0.10196946245250328,1.0,1.0,1.0
Baseline,23,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.44078726578151883,0.37630699211229224,0.37176994118537343,0.5353042737345216,0.002539322486690231,0.37376766962560204,112,0.20554825811520439,0.9798298934028483,0.9771986076528193,1.623151421782594
Baseline,23,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.4248771905296924,0.39183547315777745,0.3882468721963348,0.5917465708539039,0.002656275846768575,0.3891791973110088,112,0.21870709272366243,1.0202630244539068,1.0174913472872233,1.6979087689444525
Baseline,23,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.4212447807806695,0.38052063274871895,0.3745257436793079,0.5426654721356023,0.002635968564923773,0.3778846641837951,112,0.18233612400933952,0.9908013904575612,0.9879623030628862,1.684928222530321
Baseline,23,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.001,0.41343786089134804,0.3609151536005108,0.36054830782464503,0.5127518293452961,0.0018612113170565702,0.3590539422834543,112,0.1937071323863315,0.9397525528155326,0.9387302353440733,1.1896983590516117
Baseline,24,320,8,0.7,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0125,,0.4134525415866492,0.40985675428297025,,,0.0015910883021248389,0.40826566598084535,112,0.04999999999999972,1.0,1.0,1.0
Baseline,24,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0125,0.01,0.4058865679449283,0.4122040041085566,0.3714790937579806,0.6484048650894036,0.0027002737964021634,0.4095037303121546,112,0.23466755545391627,1.0057270004728671,1.003032496813894,1.6971237817511755
Baseline,24,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0125,0.01,0.39630127152780736,0.41430059889184895,0.3794726348922986,0.630458132215174,0.0026179754689114715,0.4116826234229375,112,0.14504722282111632,1.0108424335147363,1.0083694459926797,1.6453992310893515
Baseline,24,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0125,0.01,0.40749366230212847,0.4107625247322756,0.37764201455127827,0.6577801924233783,0.0027131382310360197,0.40804938650123956,112,0.14420841957321842,1.0022099683361079,0.9994702481799782,1.7052090870209562
Baseline,24,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0125,0.001,0.3890453874979871,0.393785059183918,0.36252946687517196,0.6054434306520657,0.0020381391865306074,0.39174691999738737,112,0.18378795619364516,0.9607870434460227,0.9595392232070943,1.2809717624149135
Baseline,25,320,8,0.7,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,,0.38079269276945404,0.39919703776252885,,,0.0016201666741611656,0.3975768710883677,112,0.09695203576167273,1.0,1.0,1.0
Baseline,25,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.38994001847123094,0.4202586553678974,0.410333023923277,0.6250681298418289,0.002692856602978045,0.41756579876491934,112,0.16443530892077438,1.052759954641491,1.0502768876414563,1.6620861581246016
Baseline,25,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.39243067851353747,0.4408054342226024,0.40820632878575314,0.6846968068734255,0.002640790083539101,0.4381646441390633,112,0.1669300273510541,1.1042302234838355,1.102087862756167,1.6299496376854923
Baseline,25,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.38607924632318164,0.43801850634529094,0.4114420072540764,0.6947736936550237,0.002584408836199817,0.43543409750909107,112,0.16694669399975026,1.0972488894215089,1.095219891230315,1.5951499789599632
Baseline,25,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.001,0.3753353824626027,0.4142586210069087,0.4083277479491949,0.6469993537189572,0.001996516298097059,0.41226210470881164,112,0.1747634455845013,1.0377296969155858,1.0369368408686428,1.2322906833833913
Baseline,26,320,8,0.7,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.009375,,0.35358971493611124,0.3648417597136824,,,0.0015790960759831123,0.3632626636376993,112,0.04999999999999835,1.0,1.0,1.0
Baseline,26,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.009375,0.01,0.35401218793155104,0.36286089564803653,0.33748413666629484,0.5593397560421818,0.002431138075102992,0.36042975757293355,112,0.05341876429516282,0.994570621336767,0.9922014939922613,1.5395757814098907
Baseline,26,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.009375,0.01,0.38977242251148636,0.38172432971894427,0.36753072402771725,0.5616645011365566,0.00260742673439516,0.3791169029845491,112,0.19999851002120633,1.0462736777130746,1.0436440100617168,1.6512147513075357
Baseline,26,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.009375,0.01,0.3576052822873671,0.35328961881513593,0.3321978081578518,0.5274348155232187,0.0024140246212172984,0.35087559419391867,112,0.14688071753154255,0.9683365717027232,0.9659005158423467,1.5287382813071566
Baseline,26,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.009375,0.001,0.34566494310522916,0.33809353325798525,0.3182609994320641,0.520307938097993,0.0017808839336753708,0.3363126493243099,112,0.17351501146987153,0.9266854033466773,0.9258112186826112,1.1277869413782373
Baseline,27,320,8,0.7,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.34569230784570815,0.36630545480351245,,,0.0016693735739312498,0.3646360812295812,112,0.08891113530901243,1.0,1.0,1.0
Baseline,27,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.35460540237559907,0.3670060060310849,0.33493181309953124,0.5513334079092009,0.0032008016769830374,0.3638052043541019,112,0.1296405495186688,1.0019124782838635,0.9977213531017625,1.917366925514095
Baseline,27,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.38354022291083767,0.3814506422594401,0.36361367442316705,0.5976983539667381,0.0031703742980192825,0.3782802679614209,112,0.16277488518631691,1.0413457873949805,1.0374186413089743,1.8991401011298439
Baseline,27,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.3568673009307417,0.36220609307017826,0.3265303282085105,0.5631784644289642,0.0033129576344134055,0.35889313543576484,112,0.17286494370804947,0.9888088979304632,0.9842501987887466,1.9845513827151573
Baseline,27,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.001,0.34674558338887906,0.3563190841183805,0.32170696861983894,0.5449948441053974,0.0024770168907051063,0.35384206722767547,112,0.18007323862298108,0.9727375867485001,0.9703978444329824,1.4838002286521865
Baseline,28,320,8,0.7,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,,0.3671196017232368,0.41375101439427675,,,0.0016713944962902982,0.4120796198979864,112,0.0942328547588942,1.0,1.0,1.0
Baseline,28,320,8,0.7,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.40226705983991384,0.3946615889036679,0.3654806903797247,0.6107824578100701,0.0032518260745185456,0.3914097628291494,112,0.18178799327433898,0.9538625288482848,0.9498401375104306,1.9455766318101768
Baseline,28,320,8,0.7,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.4240127591033817,0.41262545273200263,0.3805908451426676,0.6219131240370969,0.00334091102882704,0.4092845417031756,112,0.20183191534292402,0.9972796159450583,0.9932171404266419,1.998876409035853
Baseline,28,320,8,0.7,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.41673894623309937,0.400246080003205,0.39145554724125003,0.5826475726583228,0.003329676828170523,0.39691640317503446,112,0.1943639684145745,0.9673597552120985,0.9632031869794829,1.9921549553745832
Baseline,28,320,8,0.7,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.001,0.4028323297584662,0.3823629213725018,0.3498807690629343,0.5912146544882195,0.00251296007353505,0.37984996129896675,112,0.20343068226932778,0.924137725516573,0.9217877879837921,1.5035110377069132
